idpicto,lemma,synset,synset2,relation,head,headrel,dependent,deprel,antonym,number,lemma_plural,disable
32043,contraceptif_injectable,fre-30-00852181-n,00853811-n,synonym,\N,\N,\N,\N,\N,\N,contraceptifs_injectables,\
32043,contraception_injectable,fre-30-01317678-a,01320640-a,synonym,\N,\N,\N,\N,\N,\N,contraceptions_injectables,\
32043,contraception_injectable,fre-30-00852181-n,00853811-n,synonym,\N,\N,\N,\N,\N,\N,contraceptions_injectables,\
32043,contraception_injectable,fre-30-01887819-a,01893918-s,synonym,\N,\N,\N,\N,\N,\N,contraceptions_injectables,\
32043,contraception_injectable,fre-30-03096593-n,03101244-n,synonym,\N,\N,\N,\N,\N,\N,contraceptions_injectables,\
32043,injection_contraceptive,fre-30-03096593-n,03101244-n,synonym,\N,\N,\N,\N,\N,\N,injections_contraceptives,\
32043,injection_contraceptive,fre-30-01317678-a,01320640-a,synonym,\N,\N,\N,\N,\N,\N,injections_contraceptives,\
32043,injection_contraceptive,fre-30-00852181-n,00853811-n,synonym,\N,\N,\N,\N,\N,\N,injections_contraceptives,\
32043,injection_contraceptive,fre-30-01887819-a,01893918-s,synonym,\N,\N,\N,\N,\N,\N,injections_contraceptives,\
32045,puer_7,fre-30-02124106-v,02128571-v,synonym,\N,\N,\N,\N,\N,\N,\N,
32045,sentir_mauvais_8,fre-30-02124106-v,02128571-v,synonym,\N,\N,\N,\N,\N,\N,\N,
32046,puer_8,fre-30-02124106-v,02128571-v,synonym,\N,\N,\N,\N,\N,\N,\N,
32046,sentir_mauvais_9,fre-30-02124106-v,02128571-v,synonym,\N,\N,\N,\N,\N,\N,\N,
32049,ventouse_obstétricale,fre-30-04349913-n,04356991-n,synonym,\N,\N,\N,\N,\N,\N,ventouses_obstétricales,\
32051,thermomètre,fre-30-04421872-n,04429007-n,synonym,\N,\N,\N,\N,\N,\N,thermomètre,\
32053,vision_trouble,fre-30-00781644-a,00785203-s,synonym,\N,\N,\N,\N,\N,\N,visions_troubles,\
32053,vision_trouble,fre-30-14552802-n,14576394-n,synonym,\N,\N,\N,\N,\N,\N,visions_troubles,\
32054,vision_trouble_2,fre-30-00781644-a,00785203-s,synonym,\N,\N,\N,\N,\N,\N,\N,\
32054,vision_trouble_2,fre-30-14552802-n,14576394-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
32057,vaccin_6,fre-30-04517535-n,04524830-n,synonym,\N,\N,\N,\N,\N,\N,vaccins,\
32057,vaccin_6,fre-30-00086835-v,00086587-v,synonym,\N,\N,\N,\N,\N,\N,vaccins,\
32057,vaccin_6,fre-30-00823884-n,00825545-n,synonym,\N,\N,\N,\N,\N,\N,vaccins,\
32057,vaccination_6,fre-30-00823884-n,00825545-n,synonym,\N,\N,\N,\N,\N,\N,vaccinations,\
32057,vaccination_6,fre-30-04517535-n,04524830-n,synonym,\N,\N,\N,\N,\N,\N,vaccinations,\
32057,vaccination_6,fre-30-00086835-v,00086587-v,synonym,\N,\N,\N,\N,\N,\N,vaccinations,\
32057,vacciner_7,fre-30-00086835-v,00086587-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32057,vacciner_7,fre-30-00823884-n,00825545-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
32057,vacciner_7,fre-30-04517535-n,04524830-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
32059,tachycardie_2,fre-30-14363027-n,14386432-n,synonym,\N,\N,\N,\N,\N,\N,tachycardies,\
32061,apporter_3,fre-30-02077656-v,02081903-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32061,apporter_3,fre-30-02237782-v,02242564-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32063,fainéant_2,fre-30-00294579-a,00295445-s,synonym,\N,\N,\N,\N,\N,\N,\N,\
32063,oisif,fre-30-00294579-a,00295445-s,synonym,\N,\N,\N,\N,\N,\N,\N,\
32063,paresseux_4,fre-30-00294579-a,00295445-s,synonym,\N,\N,\N,\N,\N,\N,\N,\
32065,victime,fre-30-10752093-n,10771761-n,synonym,\N,\N,\N,\N,\N,\N,victimes,\
32067,action_2,fre-30-06318062-n,06329055-n,synonym,\N,\N,\N,\N,\N,\N,actions,\
32067,action_2,fre-30-06320569-n,06331562-n,synonym,\N,\N,\N,\N,\N,\N,actions,\
32067,verbe_2,fre-30-06318062-n,06329055-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
32067,verbe_2,fre-30-06320569-n,06331562-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
32067,verbes,fre-30-06320569-n,06331562-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
32067,verbes,fre-30-06318062-n,06329055-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
32069,dernier_2,fre-30-01013279-a,01016876-a,synonym,\N,\N,\N,\N,\N,\N,\N,\
32069,dernier_2,fre-30-00230076-a,00231668-s,synonym,\N,\N,\N,\N,\N,\N,\N,\
32071,enlever_le_préservatif,fre-30-00050454-v,00050171-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32071,retirer_le_préservatif,fre-30-00050454-v,00050171-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32073,dérouler_le_préservatif,fre-30-00050652-v,00050369-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32073,mettre_un_préservatif,fre-30-00050652-v,00050369-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32075,ictère_3,fre-30-01177556-a,01181100-s,synonym,\N,\N,\N,\N,\N,\N,ictères,\
32075,ictère_3,fre-30-14319684-n,14343111-n,synonym,\N,\N,\N,\N,\N,\N,ictères,\
32075,jaunisse_3,fre-30-14319684-n,14343111-n,synonym,\N,\N,\N,\N,\N,\N,jaunisses,\
32075,jaunisse_3,fre-30-01177556-a,01181100-s,synonym,\N,\N,\N,\N,\N,\N,jaunisses,\
32076,protège-téton,fre-30-03825913-n,03831453-n,synonym,\N,\N,\N,\N,\N,\N,protège-tétons,\
32078,radio_dentaire_panoramique_2,fre-30-01003885-v,01005930-v,synonym,\N,\N,\N,\N,\N,\N,radios_dentaires_panoramiques,\
32078,radio_dentaire_panoramique_2,fre-30-02149786-v,02154216-v,synonym,\N,\N,\N,\N,\N,\N,radios_dentaires_panoramiques,\
32078,radio_dentaire_panoramique_2,fre-30-04609651-n,04617008-n,synonym,\N,\N,\N,\N,\N,\N,radios_dentaires_panoramiques,\
32078,radio_panoramique_3,fre-30-02149786-v,02154216-v,synonym,\N,\N,\N,\N,\N,\N,radios_panoramiques,\
32078,radio_panoramique_3,fre-30-04609651-n,04617008-n,synonym,\N,\N,\N,\N,\N,\N,radios_panoramiques,\
32078,radio_panoramique_3,fre-30-01003885-v,01005930-v,synonym,\N,\N,\N,\N,\N,\N,radios_panoramiques,\
32078,radiographie_panoramique_2,fre-30-04609651-n,04617008-n,synonym,\N,\N,\N,\N,\N,\N,radiographies_panoramiques,\
32078,radiographie_panoramique_2,fre-30-01003885-v,01005930-v,synonym,\N,\N,\N,\N,\N,\N,radiographies_panoramiques,\
32078,radiographie_panoramique_2,fre-30-02149786-v,02154216-v,synonym,\N,\N,\N,\N,\N,\N,radiographies_panoramiques,\
32080,accoucheuse,fre-30-10314836-n,10334494-n,synonym,\N,\N,\N,\N,\N,\N,accoucheuses,\
32080,accoucheuse,fre-30-10369699-n,10389398-n,synonym,\N,\N,\N,\N,\N,\N,accoucheuses,\
32080,obstétricenne,fre-30-10369699-n,10389398-n,synonym,\N,\N,\N,\N,\N,\N,obstétricennes,\
32080,obstétricenne,fre-30-10314836-n,10334494-n,synonym,\N,\N,\N,\N,\N,\N,obstétricennes,\
32080,sage-femme,fre-30-10314836-n,10334494-n,synonym,\N,\N,\N,\N,\N,\N,sages-femmes,\
32080,sage-femme,fre-30-10369699-n,10389398-n,synonym,\N,\N,\N,\N,\N,\N,sages-femmes,\
32082,odontologie_2,fre-30-06047430-n,06056961-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
32084,médecin_de_famille,fre-30-10126009-n,10145546-n,synonym,\N,\N,\N,\N,\N,\N,médecins_de_famille,\
32084,médecin_généraliste,fre-30-10126009-n,10145546-n,synonym,\N,\N,\N,\N,\N,\N,médecins_généralistes,\
32085,médecin_de_famille_2,fre-30-10126009-n,10145546-n,synonym,\N,\N,\N,\N,\N,\N,médecins_de_famille,\
32085,médecin_généraliste_2,fre-30-10126009-n,10145546-n,synonym,\N,\N,\N,\N,\N,\N,médecins_généralistes,\
32088,romain,fre-30-09716933-n,09736329-n,synonym,\N,\N,\N,\N,\N,\N,romains,\
32090,baguettes,fre-30-03025755-n,03029438-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
32092,serviette_hygiénique_tachée,fre-30-04135315-n,04142398-n,synonym,\N,\N,\N,\N,\N,\N,serviettes_hygiéniques_tachées,\
32092,serviette_hygiénique_tachée,fre-30-05399847-n,05407190-n,synonym,\N,\N,\N,\N,\N,\N,serviettes_hygiéniques_tachées,\
32092,serviette_périodique_tachée,fre-30-05399847-n,05407190-n,synonym,\N,\N,\N,\N,\N,\N,serviettes_périodiques_tachées,\
32092,serviette_périodique_tachée,fre-30-04135315-n,04142398-n,synonym,\N,\N,\N,\N,\N,\N,serviettes_périodiques_tachées,\
32093,courir_7,fre-30-01926311-v,01930264-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32095,archéologie,fre-30-10047822-n,10067630-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
32095,archéologie,fre-30-06144081-n,06153532-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
32095,archéologie,fre-30-09804806-n,09824229-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
32095,archéologie,fre-30-06144855-n,06154306-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
32095,archéologue,fre-30-09804806-n,09824229-n,synonym,\N,\N,\N,\N,\N,\N,archéologues,\
32095,archéologue,fre-30-06144855-n,06154306-n,synonym,\N,\N,\N,\N,\N,\N,archéologues,\
32095,archéologue,fre-30-10047822-n,10067630-n,synonym,\N,\N,\N,\N,\N,\N,archéologues,\
32095,archéologue,fre-30-06144081-n,06153532-n,synonym,\N,\N,\N,\N,\N,\N,archéologues,\
32095,égyptologie,fre-30-06144855-n,06154306-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
32095,égyptologie,fre-30-10047822-n,10067630-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
32095,égyptologie,fre-30-06144081-n,06153532-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
32095,égyptologie,fre-30-09804806-n,09824229-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
32095,égyptologue,fre-30-06144081-n,06153532-n,synonym,\N,\N,\N,\N,\N,\N,égyptologues,\
32095,égyptologue,fre-30-09804806-n,09824229-n,synonym,\N,\N,\N,\N,\N,\N,égyptologues,\
32095,égyptologue,fre-30-06144855-n,06154306-n,synonym,\N,\N,\N,\N,\N,\N,égyptologues,\
32095,égyptologue,fre-30-10047822-n,10067630-n,synonym,\N,\N,\N,\N,\N,\N,égyptologues,\
32097,grosseur,fre-30-14315192-n,14338619-n,synonym,\N,\N,\N,\N,\N,\N,grosseurs,\
32097,nodule,fre-30-14315192-n,14338619-n,synonym,\N,\N,\N,\N,\N,\N,nodules,\
32099,patiente_enceinte_2,fre-30-00173220-a,00174481-a,synonym,\N,\N,\N,\N,\N,\N,patientes_enceintes,\
32099,patiente_enceinte_2,fre-30-10405694-n,10425439-n,synonym,\N,\N,\N,\N,\N,\N,patientes_enceintes,\
32101,communication_intrapersonnelle,fre-30-00962447-v,00964479-v,synonym,\N,\N,\N,\N,\N,\N,communications_intrapersonnelles,\
32101,se_parler_à_soi-même,fre-30-00962447-v,00964479-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32103,rupture_de_la_poche_des_eaux,fre-30-05399627-n,05406970-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
32103,rupture_de_la_poche_des_eaux,fre-30-00376400-n,00377208-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
32105,condoléances,fre-30-06633692-n,06646199-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
32107,souvenirs,fre-30-03610270-n,03615483-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
32107,souvenirs,fre-30-05813822-n,05821923-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
32109,maturation_pulmonaire,fre-30-05387544-n,05394887-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
32109,maturation_pulmonaire,fre-30-13489037-n,13510240-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
32111,analyse,fre-30-00634276-n,00635519-n,synonym,\N,\N,\N,\N,\N,\N,analyses,\
32111,analyse,fre-30-06046692-n,06056223-n,synonym,\N,\N,\N,\N,\N,\N,analyses,\
32111,analyse_clinique,fre-30-06046692-n,06056223-n,synonym,\N,\N,\N,\N,\N,\N,analyses_cliniques,\
32111,analyse_clinique,fre-30-00634276-n,00635519-n,synonym,\N,\N,\N,\N,\N,\N,analyses_cliniques,\
32111,analyse_de_laboratoire,fre-30-06046692-n,06056223-n,synonym,\N,\N,\N,\N,\N,\N,analyses_de_laboratoire,\
32111,analyse_de_laboratoire,fre-30-00634276-n,00635519-n,synonym,\N,\N,\N,\N,\N,\N,analyses_de_laboratoire,\
32111,test_clinique,fre-30-06046692-n,06056223-n,synonym,\N,\N,\N,\N,\N,\N,tests_cliniques,\
32111,test_clinique,fre-30-00634276-n,00635519-n,synonym,\N,\N,\N,\N,\N,\N,tests_cliniques,\
32112,analyse_2,fre-30-00634276-n,00635519-n,synonym,\N,\N,\N,\N,\N,\N,analyses,\
32112,analyse_2,fre-30-00792356-n,00794017-n,synonym,\N,\N,\N,\N,\N,\N,analyses,\
32112,analyse_clinique_2,fre-30-00792356-n,00794017-n,synonym,\N,\N,\N,\N,\N,\N,analyses_cliniques,\
32112,analyse_clinique_2,fre-30-00634276-n,00635519-n,synonym,\N,\N,\N,\N,\N,\N,analyses_cliniques,\
32112,analyse_de_laboratoire_2,fre-30-00792356-n,00794017-n,synonym,\N,\N,\N,\N,\N,\N,analyses_de_laboratoire,\
32112,analyse_de_laboratoire_2,fre-30-00634276-n,00635519-n,synonym,\N,\N,\N,\N,\N,\N,analyses_de_laboratoire,\
32112,test_clinique_2,fre-30-00792356-n,00794017-n,synonym,\N,\N,\N,\N,\N,\N,tests_cliniques,\
32112,test_clinique_2,fre-30-00634276-n,00635519-n,synonym,\N,\N,\N,\N,\N,\N,tests_cliniques,\
32115,contractions,fre-30-00369802-n,00370610-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
32115,contractions,fre-30-00370458-n,00371266-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
32115,contractions,fre-30-14330833-n,14354238-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
32115,contractions_utérines,fre-30-14330833-n,14354238-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
32115,contractions_utérines,fre-30-00369802-n,00370610-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
32115,contractions_utérines,fre-30-00370458-n,00371266-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
32117,furoncle,fre-30-14183210-n,14206692-n,synonym,\N,\N,\N,\N,\N,\N,furoncles,\
32119,vagin_2,fre-30-05514081-n,05521732-n,synonym,\N,\N,\N,\N,\N,\N,vagins,\
32119,vagin_2,fre-30-05514410-n,05522061-n,synonym,\N,\N,\N,\N,\N,\N,vagins,\
32121,vagin_3,fre-30-05514081-n,05521732-n,synonym,\N,\N,\N,\N,\N,\N,vagins,\
32121,vagin_3,fre-30-05514410-n,05522061-n,synonym,\N,\N,\N,\N,\N,\N,vagins,\
32123,content_4,fre-30-01148283-a,01151786-a,synonym,\N,\N,\N,\N,\N,\N,\N,\
32123,content_4,fre-30-00588797-a,00591490-a,synonym,\N,\N,\N,\N,\N,\N,\N,\
32123,heureux_6,fre-30-00588797-a,00591490-a,synonym,\N,\N,\N,\N,\N,\N,\N,\
32123,heureux_6,fre-30-01148283-a,01151786-a,synonym,\N,\N,\N,\N,\N,\N,\N,\
32125,en_sueur_2,\N,\N,,\N,\N,\N,\N,\N,\N,\N,\
32125,transpirant,\N,\N,,\N,\N,\N,\N,\N,\N,\N,\
32127,10_jours,fre-30-13746512-n,13768652-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
32127,10_jours,fre-30-08266849-n,08283770-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
32127,10_jours,fre-30-15155220-n,15180180-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
32127,une_dizaine_de_jours,fre-30-15155220-n,15180180-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
32127,une_dizaine_de_jours,fre-30-13746512-n,13768652-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
32127,une_dizaine_de_jours,fre-30-08266849-n,08283770-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
32129,premier_4,fre-30-01010862-a,01014459-a,synonym,\N,\N,\N,\N,\N,\N,\N,\
32129,premier_4,fre-30-02202047-a,02209716-s,synonym,\N,\N,\N,\N,\N,\N,\N,\
32129,première_3,fre-30-02202047-a,02209716-s,synonym,\N,\N,\N,\N,\N,\N,\N,\
32129,première_3,fre-30-01010862-a,01014459-a,synonym,\N,\N,\N,\N,\N,\N,\N,\
32131,écouter_de_la_musique_5,fre-30-02171039-v,02175483-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32131,écouter_de_la_musique_5,fre-30-02169702-v,02174146-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32131,entendre_de_la_musique_5,fre-30-02169702-v,02174146-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32131,entendre_de_la_musique_5,fre-30-02171039-v,02175483-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32133,parler_lentement,fre-30-00963570-v,00965602-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32133,parler_lentement,fre-30-07136206-n,07150914-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
32133,parler_lentement,fre-30-07133701-n,07148409-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
32133,parler_lentement,fre-30-00964694-v,00966726-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32133,parler_lentement,fre-30-00161630-r,00162829-r,synonym,\N,\N,\N,\N,\N,\N,\N,\
32135,habiller_4,fre-30-00047945-v,00047662-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32135,habiller_4,fre-30-00046534-v,00046251-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32135,s'habiller_4,fre-30-00046534-v,00046251-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32135,s'habiller_4,fre-30-00047945-v,00047662-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32137,c'est_de_quelle_couleur_?,fre-30-00074834-v,00074587-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32137,c'est_de_quelle_couleur_?,fre-30-04135315-n,04142398-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
32137,c'est_de_quelle_couleur_?,fre-30-05399847-n,05407190-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
32137,de_quelle_couleur_est-ce_?,fre-30-05399847-n,05407190-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
32137,de_quelle_couleur_est-ce_?,fre-30-00074834-v,00074587-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32137,de_quelle_couleur_est-ce_?,fre-30-04135315-n,04142398-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
32137,serviette_hygiénique_tachée_2,fre-30-04135315-n,04142398-n,synonym,\N,\N,\N,\N,\N,\N,serviettes_hygiéniques_tachées,\
32137,serviette_hygiénique_tachée_2,fre-30-05399847-n,05407190-n,synonym,\N,\N,\N,\N,\N,\N,serviettes_hygiéniques_tachées,\
32137,serviette_hygiénique_tachée_2,fre-30-00074834-v,00074587-v,synonym,\N,\N,\N,\N,\N,\N,serviettes_hygiéniques_tachées,\
32138,recherche_2,fre-30-00636921-n,00638164-n,synonym,\N,\N,\N,\N,\N,\N,recherches,\
32138,recherche_2,fre-30-05797597-n,05805605-n,synonym,\N,\N,\N,\N,\N,\N,recherches,\
32140,assoiffé_3,fre-30-01270004-a,01273114-a,synonym,\N,\N,\N,\N,\N,\N,\N,\
32140,assoiffé_3,fre-30-02122060-v,02126525-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32140,assoiffé_3,fre-30-14040660-n,14064142-n,synonym,\N,\N,\N,\N,\N,\N,\N,\
32142,baignoire_3,fre-30-02808440-n,02811600-n,synonym,\N,\N,\N,\N,\N,\N,baignoires,\
32144,cicatrice_2,fre-30-14363483-n,14386888-n,synonym,\N,\N,\N,\N,\N,\N,cicatrices,\
32144,cicatrice_2,fre-30-00185778-n,00186627-n,synonym,\N,\N,\N,\N,\N,\N,cicatrices,\
32146,distrait_5,fre-30-00165171-a,00166433-s,synonym,\N,\N,\N,\N,\N,\N,\N,\
32146,distrait_5,fre-30-00164863-a,00166125-a,synonym,\N,\N,\N,\N,\N,\N,\N,\
32146,distrait_5,fre-30-00755876-a,00759397-s,synonym,\N,\N,\N,\N,\N,\N,\N,\
32146,distrait_5,fre-30-00165458-a,00166720-s,synonym,\N,\N,\N,\N,\N,\N,\N,\
32146,inattentif_3,fre-30-00165458-a,00166720-s,synonym,\N,\N,\N,\N,\N,\N,\N,\
32146,inattentif_3,fre-30-00165171-a,00166433-s,synonym,\N,\N,\N,\N,\N,\N,\N,\
32146,inattentif_3,fre-30-00164863-a,00166125-a,synonym,\N,\N,\N,\N,\N,\N,\N,\
32146,inattentif_3,fre-30-00755876-a,00759397-s,synonym,\N,\N,\N,\N,\N,\N,\N,\
32146,tête_en_l'air_5,fre-30-00755876-a,00759397-s,synonym,\N,\N,\N,\N,\N,\N,\N,\
32146,tête_en_l'air_5,fre-30-00165458-a,00166720-s,synonym,\N,\N,\N,\N,\N,\N,\N,\
32146,tête_en_l'air_5,fre-30-00165171-a,00166433-s,synonym,\N,\N,\N,\N,\N,\N,\N,\
32146,tête_en_l'air_5,fre-30-00164863-a,00166125-a,synonym,\N,\N,\N,\N,\N,\N,\N,\
32148,douleur_d'estomac,fre-30-14327266-n,14350671-n,synonym,fre-30-14322699-n,synonym,\N,\N,\N,\N,douleurs_d'estomac,\
32148,douleur_épigastrique,fre-30-14327266-n,14350671-n,synonym,fre-30-14322699-n,synonym,\N,\N,\N,\N,douleurs_épigastriques,\
32148,mal_de_ventre_3,fre-30-14327266-n,14350671-n,synonym,fre-30-00011516-r,synonym,\N,\N,\N,\N,maux_de_ventre,\
32150,antipathique_3,fre-30-01076793-a,01080481-a,synonym,\N,\N,\N,\N,\N,\N,\N,\
32150,antipathique_3,fre-30-01817130-v,01821097-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32150,antipathique_3,fre-30-01801600-a,01806732-a,synonym,\N,\N,\N,\N,\N,\N,\N,\
32150,déplaire_6,fre-30-01817130-v,01821097-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32150,déplaire_6,fre-30-01801600-a,01806732-a,synonym,\N,\N,\N,\N,\N,\N,\N,\
32150,déplaire_6,fre-30-01076793-a,01080481-a,synonym,\N,\N,\N,\N,\N,\N,\N,\
32150,désagréable_8,fre-30-01801600-a,01806732-a,synonym,\N,\N,\N,\N,\N,\N,\N,\
32150,désagréable_8,fre-30-01076793-a,01080481-a,synonym,\N,\N,\N,\N,\N,\N,\N,\
32150,désagréable_8,fre-30-01817130-v,01821097-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32152,salé_2,fre-30-02398773-a,02407497-s,synonym,\N,\N,\N,\N,\N,\N,\N,\
32154,éloigner_4,fre-30-02030158-v,02034003-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32154,éloigner_4,fre-30-02010082-v,02014079-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32154,s'éloigner_4,fre-30-02010082-v,02014079-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32154,s'éloigner_4,fre-30-02030158-v,02034003-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32154,séparer_6,fre-30-02010082-v,02014079-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32154,séparer_6,fre-30-02030158-v,02034003-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32156,chercher_6,fre-30-02153709-v,02158139-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32156,chercher_6,fre-30-01315613-v,01318273-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32156,se_demander,fre-30-01315613-v,01318273-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32156,se_demander,fre-30-02153709-v,02158139-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32158,faire_un_clin_d'œil_2,fre-30-00008299-v,00008299-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32160,mal_de_tête_5,fre-30-14326607-n,14350016-n,synonym,fre-30-00011516-r,synonym,\N,\N,\N,\N,maux_de_tête,\
32160,migraine_5,fre-30-14326607-n,14350016-n,synonym,\N,\N,\N,\N,\N,\N,migraines,\
32162,doucher_3,fre-30-00035259-v,00035252-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32162,prendre_une_douche_4,fre-30-00035259-v,00035252-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32162,se_doucher_4,fre-30-00035259-v,00035252-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32164,cidrerie_2,fre-30-03029812-n,03033797-n,synonym,\N,\N,\N,\N,\N,\N,cidreries,\
32164,cidrerie_2,fre-30-02796995-n,02800154-n,synonym,\N,\N,\N,\N,\N,\N,cidreries,\
32164,cidrerie_2,fre-30-07921455-n,07937695-n,synonym,\N,\N,\N,\N,\N,\N,cidreries,\
32166,jeûner,fre-30-01189427-v,01191960-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32168,accoucher_3,fre-30-00057506-v,00057220-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32168,accoucher_3,fre-30-01447632-v,01450251-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32168,accoucher_3,fre-30-00056930-v,00056644-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32168,donner_naissance_3,fre-30-00056930-v,00056644-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32168,donner_naissance_3,fre-30-00057506-v,00057220-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32168,donner_naissance_3,fre-30-01447632-v,01450251-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32168,naissance,fre-30-01447632-v,01450251-v,synonym,\N,\N,\N,\N,\N,\N,naissances,\
32168,naissance,fre-30-00056930-v,00056644-v,synonym,\N,\N,\N,\N,\N,\N,naissances,\
32168,naissance,fre-30-00057506-v,00057220-v,synonym,\N,\N,\N,\N,\N,\N,naissances,\
32168,pousser_12,fre-30-01447632-v,01450251-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32168,pousser_12,fre-30-00056930-v,00056644-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32168,pousser_12,fre-30-00057506-v,00057220-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32168,travail_9,fre-30-01447632-v,01450251-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32168,travail_9,fre-30-00056930-v,00056644-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32168,travail_9,fre-30-00057506-v,00057220-v,synonym,\N,\N,\N,\N,\N,\N,\N,\
32170,étonné_2,fre-30-02357479-a,02366035-a,synonym,\N,\N,\N,\N,\N,\N,\N,\
32170,surpris_2,fre-30-02357479-a,02366035-a,synonym,\N,\N,\N,\N,\N,\N,\N,\
32172,alcool_interdit_pendant_la_grossesse,fre-30-01761375-a,01765887-s,synonym,\N,\N,\N,\N,\N,\N,\N,\
